speed_m_s,rpm,steering_deg,distance_m,accel_m_s2,lateral_acc_m_s2,battery_pct,distance_front_m,event_code,manoeuvre,terrain_type,weather_condition,gps_lat,gps_lon
8.010926072761722,1452.9665272956981,0.0,9.521288745053951,-0.206285749011208,0.08008894456604577,99.76048902815816,13.976502507378136,fahrt,geradeaus,outdoor,wind,48.775845,9.18386
8.41755562295729,1468.8312150620359,0.0,12.926605782439124,0.4066295501955679,0.01784355295747547,99.74553681057529,13.811236945677148,fahrt,geradeaus,unknown,storm,48.775845,9.183915
7.311656926221845,1331.7739390924419,0.0,9.555554605802453,-1.1058986967354443,0.03175754734072022,99.7304166892456,13.529193705497342,fahrt,geradeaus,indoor,clear,48.775845,9.18397
8.998365445845893,1633.0913533694527,0.0,10.828818866551993,1.686708519624048,0.1456931233003665,99.70883629371501,14.010461879968135,beschleunigung,geradeaus,unknown,heavy_rain,48.775845,9.184024
7.792321369910157,1394.6861047318937,0.0,9.718418227167229,-1.2060440759357363,-0.030604839952990404,99.69641291328654,16.065980230787645,fahrt,geradeaus,street,storm,48.775845,9.184079
7.162658527647822,1338.4155105277607,0.0,9.892434898363359,-0.6296628422623352,-0.024315395453666545,99.68543008621722,16.767929913579884,fahrt,geradeaus,field,unknown,48.775845,9.184134
7.407528116791488,1375.279521209285,0.0,8.549547870928494,0.24486958914366586,-0.0482558381116186,99.67160976441522,17.128469732435164,fahrt,geradeaus,unknown,heavy_rain,48.775845,9.184188
8.465786506437123,1546.1451812327862,0.0,9.68672420468382,1.0582583896456352,0.01924754830529316,99.65588846317964,14.959237473864565,fahrt,geradeaus,forest,clear,48.775845,9.184243
7.387197118116376,1323.7635649554536,0.0,10.34517583544424,-1.0785893883207471,-0.06389687871598097,99.64420905295485,16.579091256410436,fahrt,geradeaus,indoor,storm,48.775845,9.184297
8.653000870853413,1634.327956353414,0.0,9.178145538332526,1.2658037527370372,0.010969125068192817,99.63125001721122,16.10628871005989,fahrt,geradeaus,street,heavy_rain,48.775845,9.184352
7.3877654841397495,1310.6384210883555,0.0,13.3018558644625,-1.2652353867136634,-0.06840795996228326,99.61836457595845,16.7236657207833,fahrt,geradeaus,street,storm,48.775845,9.184407
7.446477158978256,1332.1937436898604,0.0,11.286653589378089,0.05871167483850659,-0.044736350947791326,99.60712078294499,14.60539487714041,fahrt,geradeaus,unknown,clear,48.775845,9.184461
8.703740930656858,1524.511854003591,0.0,11.287877586553716,1.257263771678602,0.004529245345087278,99.59266175257154,12.949827898968977,fahrt,geradeaus,trail,storm,48.775845,9.184516
7.560923816535625,1336.7578153097336,0.0,11.831805084712027,-1.1428171141212333,-0.016706172035040604,99.5802694442104,13.673607282260436,fahrt,geradeaus,unknown,heavy_rain,48.775845,9.18457
8.501378912652303,1519.0552634333894,0.0,12.674796214885488,0.9404550961166782,0.026905771850196304,99.56448909291029,14.845494320750099,fahrt,geradeaus,field,storm,48.775845,9.184625
8.088286679226856,1549.7338328249177,0.0,10.180979563255748,-0.41309223342544676,-0.054219403611668326,99.55949599277062,15.228228330138904,fahrt,geradeaus,outdoor,unknown,48.775845,9.18468
7.856308319225412,1377.6813055733935,0.0,8.818585972073027,-0.23197836000144445,-0.07317210009185016,99.55109711279445,15.31560500359034,fahrt,geradeaus,outdoor,snow,48.775845,9.184734
6.926355485130673,1242.0308596108932,0.0,7.875171176280874,-0.9299528340947392,-0.008133296027245383,99.53714704439815,14.470560572633927,fahrt,geradeaus,unknown,snow,48.775845,9.184789
7.266477377304505,1453.2192863768312,0.0,7.425154837451938,0.3401218921738325,0.10646235560141491,99.53141794702499,13.90321442154536,fahrt,geradeaus,unknown,clear,48.775845,9.184843
7.815875521605984,1445.7244726921645,0.0,13.457395288811185,0.5493981443014793,0.01707777754702548,99.51840890206044,14.013142921571763,fahrt,geradeaus,field,rain,48.775845,9.184898
7.8119219643849505,1417.754448070604,0.0,7.250208383260036,-0.003953557221033854,-0.006691148225802058,99.50588790308662,14.761826256025335,fahrt,geradeaus,trail,clear,48.775845,9.184953
8.23576926127257,1482.4426866836332,0.0,10.310858655336933,0.4238472968876188,0.05063579089099143,99.49326986794055,15.351756408399204,fahrt,geradeaus,trail,snow,48.775845,9.185007
2.0,379.29232762782505,90.0,9.80542680317302,-6.235769261272569,0.656312511980667,99.48875416338672,0.5,gefahr,rechtskurve,outdoor,clear,48.775845,9.185062
2.0,272.7707006512904,90.0,12.38228590617773,0.0,0.5848672252978306,99.4871945935969,0.5,gefahr,rechtskurve,trail,snow,48.775881,9.185062
8.227210169107181,1466.289271149115,0.0,9.056950385100102,6.227210169107181,-0.0555215342207239,99.4687839685692,15.263717204356519,beschleunigung,geradeaus,trail,rain,48.775881,9.185007
7.874011310896558,1426.1476570300026,0.0,12.942983945986313,-0.35319885821062336,0.007628125605123429,99.45590920195112,12.433341559068703,fahrt,geradeaus,outdoor,heavy_rain,48.775881,9.184953
7.814042709339355,1449.7190883659935,0.0,10.655990967428218,-0.05996860155720274,-0.08783608912392914,99.4395265850708,16.727350214164186,fahrt,geradeaus,trail,heavy_rain,48.775881,9.184898
7.969337827085576,1521.096389145901,0.0,9.331087655288247,0.1552951177462214,-0.05264492553519745,99.42916524893839,16.30004459469896,fahrt,geradeaus,trail,heavy_rain,48.775881,9.184843
8.219543339464789,1482.845091896622,0.0,10.877986317476598,0.2502055123792122,0.08719672630838961,99.41569601555622,15.827988176797058,fahrt,geradeaus,indoor,heavy_rain,48.775881,9.184789
8.494791967297427,1566.6060035500998,0.0,11.564700684835323,0.2752486278326387,-0.05891518115574328,99.40619232025784,14.809348942494841,fahrt,geradeaus,field,fog,48.775881,9.184734
8.365387345569323,1581.331143866314,0.0,9.866093654203599,-0.12940462172810463,-0.07860201278266205,99.39195999509066,13.827992807405185,fahrt,geradeaus,forest,snow,48.775881,9.18468
7.650534785710627,1392.6967350054751,0.0,10.065564185752521,-0.7148525598586959,-0.05068586832201995,99.37775591952006,13.783439850618873,fahrt,geradeaus,indoor,storm,48.775881,9.184625
8.30438073611222,1575.59901658276,0.0,10.60873345806052,0.6538459504015934,-0.114564475429905,99.3658871733216,15.072033573232577,fahrt,geradeaus,outdoor,storm,48.775881,9.18457
7.704448287404447,1429.1298910249707,0.0,6.836811201092115,-0.5999324487077731,0.029545316139667734,99.35483563827988,16.475949048053508,fahrt,geradeaus,unknown,snow,48.775881,9.184516
8.406881844983106,1470.0714688599899,0.0,10.465756040274337,0.7024335575786589,0.05342357779945192,99.34233391167268,15.234400892698696,fahrt,geradeaus,forest,heavy_rain,48.775881,9.184461
7.9237387337738205,1500.3457494622364,0.0,11.999648493820589,-0.48314311120928544,0.019169693217674755,99.32959013336986,13.94146391802159,fahrt,geradeaus,outdoor,storm,48.775881,9.184407
7.58887499135484,1408.8371975721975,0.0,11.68877038097064,-0.33486374241898087,0.010115309591559679,99.32185883891172,15.011426055560658,fahrt,geradeaus,trail,unknown,48.775881,9.184352
8.277058250662046,1466.985513571327,0.0,9.58967662226791,0.6881832593072064,0.11638265501730426,99.31356783136098,12.996477707933487,fahrt,geradeaus,forest,clear,48.775881,9.184297
8.654775342430263,1579.841391938297,0.0,7.496705571787722,0.37771709176821666,-0.08011297705294627,99.2978255423855,13.398722062881147,fahrt,geradeaus,forest,unknown,48.775881,9.184243
8.138137089664276,1487.8339647254004,0.0,5.379793126734712,-0.5166382527659863,-0.07063829419461833,99.28368637039732,15.054353585390382,fahrt,geradeaus,indoor,clear,48.775881,9.184188
8.06912071602934,1443.4611581937083,0.0,10.458422748230136,-0.06901637363493585,0.03800665426879269,99.26939965316103,15.530064705601466,fahrt,geradeaus,trail,snow,48.775881,9.184134
8.41026423770871,1555.3235148887713,0.0,11.042334511464226,0.3411435216793688,-0.019687058611228606,99.2560904867808,14.734161208084622,fahrt,geradeaus,trail,storm,48.775881,9.184079
7.351763835962619,1309.0732871541427,0.0,5.3327677603033905,-1.0585004017460902,-0.07410926987214105,99.2462526423243,14.321735559844823,fahrt,geradeaus,indoor,snow,48.775881,9.184024
8.544608748355396,1496.1596635125982,0.0,9.86172413054772,1.1928449123927765,0.06638430661338458,99.23251926426467,16.3535858895694,fahrt,geradeaus,forest,rain,48.775881,9.18397
7.2597317437174915,1237.6426381002964,0.0,9.283966623851141,-1.284877004637904,-0.044406692686682625,99.22550709913796,15.803585019378602,fahrt,geradeaus,forest,clear,48.775881,9.183915
7.479728030421233,1316.1010098353854,0.0,9.737826698624547,0.21999628670374172,0.0237348544231601,99.21685240178033,13.16909417415247,fahrt,geradeaus,trail,rain,48.775881,9.18386
7.465123794355155,1361.81837568037,0.0,10.855780881389835,-0.01460423606607808,-0.03271416383437777,99.20662609785958,14.810755659063595,fahrt,geradeaus,outdoor,unknown,48.775881,9.183806
7.8286069245678105,1428.3181020813292,0.0,12.134444833143966,0.3634831302126553,-0.0738428908422866,99.19786348167625,14.668511827902746,fahrt,geradeaus,forest,storm,48.775881,9.183751
8.174387947023147,1525.201838337486,0.0,14.153961058107505,0.3457810224553368,0.09755062800631498,99.18573669051321,15.06938113513278,fahrt,geradeaus,field,wind,48.775881,9.183697
8.166535186309128,1366.3271617360786,0.0,10.627816422915107,-0.007852760714019524,-0.0012931423976928202,99.1687103324931,14.166631194050595,fahrt,geradeaus,field,heavy_rain,48.775881,9.183642
7.770662357530333,1416.1046469780078,0.0,13.874462324859033,-0.3958728287787947,-0.014659579332438092,99.15377219277902,16.1059933699073,fahrt,geradeaus,field,fog,48.775881,9.183587
7.8578180809799525,1357.3103432692712,0.0,11.238342233950787,0.08715572344961942,0.009266282470769101,99.1450898645323,14.660741516115985,fahrt,geradeaus,forest,fog,48.775881,9.183533
9.298836863297916,1670.9514756739904,0.0,12.866429013212345,1.4410187823179639,0.011153987131263756,99.13144292174103,15.091520178173209,fahrt,geradeaus,trail,storm,48.775881,9.183478
7.61025880163729,1388.1731546565736,0.0,8.296925621628464,-1.6885780616606265,0.021515067947877664,99.12159481649026,15.66558523631343,bremsung,geradeaus,indoor,heavy_rain,48.775881,9.183424
8.226982789654349,1381.3163023815828,0.0,11.871094250930298,0.6167239880170587,-0.01543365277732063,99.1076307962134,13.168593915784877,fahrt,geradeaus,field,snow,48.775881,9.183369
8.681931114906956,1535.5728252866202,0.0,8.561039533430419,0.454948325252607,0.0447592490985843,99.08525936470227,13.497496543959103,fahrt,geradeaus,indoor,unknown,48.775881,9.183314
8.217442135731824,1484.1134580825153,0.0,10.930160419000613,-0.46448897917513143,-0.027978614302474475,99.0715767424314,13.439041647005556,fahrt,geradeaus,street,clear,48.775881,9.18326
8.395403060845041,1592.6193983333071,0.0,11.336652036215995,0.17796092511321682,0.01723226131180262,99.06149912314027,14.311627717769241,fahrt,geradeaus,unknown,storm,48.775881,9.183205
7.5561521721427205,1432.8596697992255,0.0,9.617312026609879,-0.8392508887023205,0.06678921681601165,99.04799803685768,16.403821392066558,fahrt,geradeaus,trail,snow,48.775881,9.18315
8.129114411661348,1485.8572916311996,0.0,9.276459045111658,0.5729622395186276,0.07823590108349522,99.03388571037658,14.058877904075041,fahrt,geradeaus,field,rain,48.775881,9.183096
8.31873545132556,1413.0489736768957,0.0,12.295625321467128,0.18962103966421218,-0.026938565880887163,99.01885828883461,12.605739695099528,fahrt,geradeaus,trail,snow,48.775881,9.183041
8.12383295055447,1411.8631290026494,0.0,9.49324486210397,-0.1949025007710894,-0.008961331272487745,99.00708780162986,14.840815128619939,fahrt,geradeaus,trail,storm,48.775881,9.182987
2.0,461.75366513655337,-90.0,10.770075875312202,-6.123832950554471,-0.6073545003777274,98.99885322268175,0.5,gefahr,linkskurve,street,storm,48.775881,9.182932
2.0,315.5601343384541,-90.0,8.492944839285244,0.0,-0.6558419598137304,98.99211980731894,0.5,gefahr,linkskurve,indoor,wind,48.775917,9.182932
8.167147564248857,1462.1041461936934,0.0,8.468929445140574,6.167147564248857,0.0025571029276080896,98.97592017642523,15.900184564019963,beschleunigung,geradeaus,field,unknown,48.775917,9.182987
8.2742139604149,1444.3737735502941,0.0,7.103745481169905,0.10706639616604186,0.009398679374305224,98.96418789652468,14.932019744015594,fahrt,geradeaus,forest,fog,48.775917,9.183041
7.272588757371105,1188.5698780368052,0.0,12.495899970118863,-1.001625203043794,0.06680930500060854,98.9533677511991,14.747482665697035,fahrt,geradeaus,outdoor,unknown,48.775917,9.183096
7.853110539923935,1371.6867269820486,0.0,11.428792965261318,0.5805217825528297,-0.053606651071342964,98.93747771944837,16.997296530747995,fahrt,geradeaus,unknown,fog,48.775917,9.18315
8.805558074249811,1520.9469930226744,0.0,10.498072244613883,0.9524475343258763,-0.06111871562699516,98.91836165735813,16.821298850813108,fahrt,geradeaus,forest,snow,48.775917,9.183205
7.739705793572295,1364.2700984752305,0.0,10.483319439641676,-1.0658522806775164,0.040630064387682234,98.9072324775958,13.225037940357872,fahrt,geradeaus,field,clear,48.775917,9.18326
7.68620623178154,1299.2372558514367,0.0,11.082263221609063,-0.05349956179075477,-0.03183076415511179,98.89699396677814,15.762926482336937,fahrt,geradeaus,unknown,clear,48.775917,9.183314
7.4828459741628,1282.780542836278,0.0,7.152531129201879,-0.20336025761873966,0.011763805579413176,98.88314654084635,15.446322147543064,fahrt,geradeaus,street,snow,48.775917,9.183369
8.120822260838375,1475.1936793348377,0.0,12.902357698042128,0.6379762866755749,-0.030698840069644857,98.87042365419033,14.559347578430257,fahrt,geradeaus,outdoor,fog,48.775917,9.183424
8.235568146699965,1361.7632498595192,0.0,9.176723355567582,0.11474588586158951,-0.026672617358236225,98.85483379792689,16.36264263980334,fahrt,geradeaus,forest,heavy_rain,48.775917,9.183478
9.2746639763035,1659.9433236835173,0.0,6.1263239187596294,1.0390958296035357,-0.020263463272466593,98.83902403728331,14.689516023804057,fahrt,geradeaus,unknown,rain,48.775917,9.183533
8.28978057123824,1500.758519444736,0.0,7.011188760361387,-0.9848834050652613,0.02622536876430431,98.83176253796722,15.699196731694888,fahrt,geradeaus,trail,wind,48.775917,9.183587
7.928998392796239,1519.6109613511253,0.0,6.538656788985564,-0.3607821784420002,0.030762838348428065,98.8183368663512,15.164390702977302,fahrt,geradeaus,street,rain,48.775917,9.183642
8.833943805559759,1598.9796907326036,0.0,11.174518333605585,0.9049454127635199,-0.055187034889100366,98.80157386348651,15.319400263791229,fahrt,geradeaus,unknown,heavy_rain,48.775917,9.183697
7.8381041478567,1406.77935812995,0.0,9.964874347045107,-0.9958396577030593,-0.08459813245848817,98.78779384479103,14.097576905207488,fahrt,geradeaus,street,rain,48.775917,9.183751
7.192170830339661,1308.209237224851,0.0,8.95456260766064,-0.6459333175170388,0.024103341776276266,98.77871418733781,12.435255658179432,fahrt,geradeaus,indoor,heavy_rain,48.775917,9.183806
7.341584894470879,1340.870438067859,0.0,10.698701245120859,0.14941406413121783,0.041790394815716864,98.76881296172814,17.382602282684072,fahrt,geradeaus,field,snow,48.775917,9.18386
8.408387933600395,1489.554669502472,0.0,12.50345001713039,1.0668030391295158,0.03125426006240769,98.75382735436978,14.478677081362715,fahrt,geradeaus,outdoor,storm,48.775917,9.183915
8.749187220148366,1622.4563822837006,0.0,9.150452544413817,0.34079928654797165,-0.022942024657465032,98.73962548975297,15.314077223869798,fahrt,geradeaus,unknown,unknown,48.775917,9.18397
7.586647476541553,1355.541313051538,0.0,5.35928797522771,-1.1625397436068132,-0.0391208166980723,98.724337510447,14.036361555631196,fahrt,geradeaus,trail,heavy_rain,48.775917,9.184024
7.877469674404649,1372.4157971967643,0.0,9.886090917572941,0.29082219786309604,-0.05154068601355769,98.70930260728919,16.049173621441348,fahrt,geradeaus,unknown,heavy_rain,48.775917,9.184079
7.889231942134599,1419.4575170448147,0.0,9.972706416409407,0.01176226772995026,0.032374234535473716,98.69435176276615,15.701663648089568,fahrt,geradeaus,indoor,storm,48.775917,9.184134
7.392054537947935,1325.7608699844616,0.0,11.371498070549324,-0.49717740418666434,-0.07817389739343443,98.6796996627101,14.649047617782022,fahrt,geradeaus,outdoor,heavy_rain,48.775917,9.184188
6.859631077314038,1273.099455939588,0.0,8.154227116209466,-0.5324234606338969,-0.07483193449516633,98.66972555358225,16.461178866720328,fahrt,geradeaus,forest,clear,48.775917,9.184243
7.440232062364737,1353.148957548384,0.0,10.116548661870894,0.5806009850506992,0.022390685836135522,98.65742159153086,15.548738818864127,fahrt,geradeaus,indoor,clear,48.775917,9.184297
8.388883694542463,1569.3853196807402,0.0,6.760256011216461,0.9486516321777252,0.040350414097223536,98.64689485054981,12.752731444659144,fahrt,geradeaus,outdoor,storm,48.775917,9.184352
7.070082296727186,1254.0289785816087,0.0,11.861676452701058,-1.3188013978152764,0.004951741050360046,98.63651981842321,16.797594522434316,fahrt,geradeaus,unknown,snow,48.775917,9.184407
8.005725645835327,1497.8330504281303,0.0,7.969864188542368,0.9356433491081404,-0.01496323519426282,98.62893109181157,17.048755650863285,fahrt,geradeaus,trail,snow,48.775917,9.184461
8.427509662148639,1553.952451001972,0.0,10.885091248408106,0.4217840163133122,0.031981320474895096,98.61777415673062,16.249665267043778,fahrt,geradeaus,trail,clear,48.775917,9.184516
8.170395704001052,1554.7620576852307,0.0,10.167242154821114,-0.25711395814758653,-0.08918055648570918,98.60142192634355,14.443808041150875,fahrt,geradeaus,street,fog,48.775917,9.18457
8.679610300147806,1507.6562855035058,0.0,12.701250241905313,0.5092145961467534,0.012760670842793732,98.58850168812788,15.012053180601825,fahrt,geradeaus,indoor,rain,48.775917,9.184625
8.030192964212208,1490.145399983868,0.0,9.897605776366806,-0.6494173359355973,-0.06513260584172323,98.58119966484556,14.920270436143191,fahrt,geradeaus,street,rain,48.775917,9.18468
8.124393654900542,1425.085945049472,0.0,9.594172030408904,0.09420069068833392,0.002210618905209903,98.56846571803969,13.917572802611714,fahrt,geradeaus,forest,storm,48.775917,9.184734
8.255610907273768,1538.9711502540943,0.0,6.426584977263844,0.1312172523732258,0.01956323299666175,98.55893818858411,14.877315362504874,fahrt,geradeaus,trail,snow,48.775917,9.184789
8.01945660345073,1507.8687442013847,0.0,7.832602345283879,-0.2361543038230387,-0.042252266398457555,98.54781068947821,15.344604904750357,fahrt,geradeaus,trail,storm,48.775917,9.184843
7.933885671734414,1399.2047155083117,0.0,9.361786805978204,-0.08557093171631536,-0.062210293943043476,98.53521804030272,15.217231194810525,fahrt,geradeaus,street,storm,48.775917,9.184898
7.7480211292946946,1408.3040044156512,0.0,10.62290566860688,-0.1858645424397194,-0.0314033041862687,98.52414245723328,14.598007419870795,fahrt,geradeaus,street,unknown,48.775917,9.184953
7.759379438067294,1398.1437961809463,0.0,7.675840974531425,0.011358308772599024,0.07188884699582312,98.50690649430769,12.88334555102947,fahrt,geradeaus,field,wind,48.775917,9.185007
2.0,438.0719100901787,90.0,12.428379657857004,-5.759379438067294,0.6346072561257455,98.49933491649291,0.5,gefahr,rechtskurve,forest,clear,48.775917,9.185062
2.0,431.37426418422524,90.0,8.494216165542758,0.0,0.6214974733075068,98.49535613047784,0.5,gefahr,rechtskurve,forest,fog,48.775953,9.185062
7.832030387479926,1416.318361048694,0.0,10.07115295396925,5.832030387479926,0.0952530107032235,98.47749615856019,16.75369102670108,beschleunigung,geradeaus,field,heavy_rain,48.775953,9.185007
9.589426839683767,1701.6093219980178,0.0,8.585470940097073,1.7573964522038414,0.042564278742239454,98.4602691242372,15.968997870275858,beschleunigung,geradeaus,indoor,rain,48.775953,9.184953
8.015542793885576,1345.949356264133,0.0,10.027970443730585,-1.5738840457981915,0.013928795725590304,98.44794682369289,15.336583126605435,bremsung,geradeaus,indoor,unknown,48.775953,9.184898
7.508990290084849,1393.1698450986717,0.0,9.883177512282636,-0.5065525038007266,-0.07211495677797057,98.43409626726024,15.083981003314454,fahrt,geradeaus,unknown,rain,48.775953,9.184843
7.796528125613721,1439.589196483281,0.0,9.906825459321322,0.28753783552887135,-0.029243706746650035,98.41909025838741,15.27886428464724,fahrt,geradeaus,outdoor,fog,48.775953,9.184789
7.0540268733440445,1268.3257143754172,0.0,9.975361414141377,-0.7425012522696761,-0.09792957201985156,98.4074564564844,14.779032682213646,fahrt,geradeaus,trail,unknown,48.775953,9.184734
8.47382480492415,1587.5358338186693,0.0,7.65605681419841,1.4197979315801046,-0.055555245045877916,98.39419267134694,13.906676142112618,fahrt,geradeaus,outdoor,storm,48.775953,9.18468
6.749150077920173,1216.776070174677,0.0,8.333926554407977,-1.7246747270039764,-0.08519964313051878,98.3811191056213,14.442271112504786,bremsung,geradeaus,forest,rain,48.775953,9.184625
8.524669805271703,1553.9251502149066,0.0,8.275364081048913,1.7755197273515302,-0.03380086528406844,98.36194965497626,15.478875538520462,beschleunigung,geradeaus,indoor,snow,48.775953,9.18457
7.926278755040916,1362.8793536588535,0.0,8.755585109410564,-0.598391050230787,0.07941380535746312,98.34878555144579,17.060298170524078,fahrt,geradeaus,street,heavy_rain,48.775953,9.184516
7.461877399840616,1392.508189223631,0.0,10.794066600030982,-0.4644013552002999,-0.037587792390675015,98.33526183089006,15.555582088650125,fahrt,geradeaus,indoor,snow,48.775953,9.184461
8.718150878281646,1525.916895274525,0.0,12.726857424171397,1.25627347844103,0.02647067035628611,98.3199746114483,13.119201572025942,fahrt,geradeaus,indoor,unknown,48.775953,9.184407
7.714275390401632,1376.956103776082,0.0,13.764349760408098,-1.0038754878800145,-0.008307892097486618,98.30864069982638,14.83028020357962,fahrt,geradeaus,street,rain,48.775953,9.184352
8.003008340218036,1470.0188455410266,0.0,12.330615071094353,0.2887329498164046,0.022416203298657976,98.29727631461196,16.64739399760333,fahrt,geradeaus,unknown,rain,48.775953,9.184297
7.95606162879219,1456.6294286322852,0.0,11.731937276834307,-0.04694671142584639,0.047014473244179456,98.28795445733604,15.21160973279505,fahrt,geradeaus,indoor,wind,48.775953,9.184243
8.144679578478556,1283.621682865401,0.0,10.671682513866047,0.1886179496863658,-0.017784915778551732,98.2766974772278,12.069405624147224,fahrt,geradeaus,street,wind,48.775953,9.184188
8.225884300470492,1456.4576675060548,0.0,7.675142439720139,0.08120472199193607,0.023876466863339763,98.26838906902094,14.28789795812106,fahrt,geradeaus,field,storm,48.775953,9.184134
7.999040073411827,1434.3408406294143,0.0,13.233748796997215,-0.22684422705866503,0.02040180884406334,98.25315663274169,15.131027116193419,fahrt,geradeaus,trail,clear,48.775953,9.184079
7.317629173899217,1303.0334638444804,0.0,8.515615812005127,-0.6814108995126098,-0.01279160356704117,98.24160261370389,15.924357757187433,fahrt,geradeaus,trail,fog,48.775953,9.184024
8.111561009203083,1439.4641380463183,0.0,8.000575542661238,0.7939318353038658,0.03084070998448899,98.23195537800099,13.958412367378727,fahrt,geradeaus,field,storm,48.775953,9.18397
8.221906354691553,1498.6624664297929,0.0,6.938569485486587,0.11034534548847041,0.023168490301634346,98.22171892240075,15.229481715463606,fahrt,geradeaus,field,clear,48.775953,9.183915
7.2978654509546255,1387.5795067055442,0.0,9.394760481059107,-0.9240409037369277,0.01655200774980978,98.21245975014884,14.517209841275355,fahrt,geradeaus,trail,heavy_rain,48.775953,9.18386
8.657403935752953,1564.8709178311087,0.0,10.705440326052686,1.3595384847983274,-0.005486709081509184,98.19847763960831,15.766822871784244,fahrt,geradeaus,street,wind,48.775953,9.183806
7.970358676987034,1451.6750607010829,0.0,9.171053868328283,-0.6870452587659193,-0.036464346818683074,98.18584403620767,15.633910377733743,fahrt,geradeaus,street,fog,48.775953,9.183751
7.812579268551195,1381.2270311513691,0.0,10.757685206916788,-0.1577794084358386,0.03781240818149031,98.17829430226998,13.765186913088522,fahrt,geradeaus,unknown,snow,48.775953,9.183697
7.477478145206849,1376.9311644113566,0.0,10.104346637315066,-0.33510112334434616,-0.0510522580339161,98.16573248802591,14.726149494453763,fahrt,geradeaus,outdoor,fog,48.775953,9.183642
8.158023935322143,1359.4338051335121,0.0,11.232269336004476,0.6805457901152945,0.020491422866434635,98.15172159157602,12.892046658222558,fahrt,geradeaus,trail,heavy_rain,48.775953,9.183587
7.997683513887828,1463.8410881270959,0.0,12.375268785442241,-0.1603404214343156,0.052276613739484015,98.13806364265157,15.202775048252366,fahrt,geradeaus,forest,wind,48.775953,9.183533
7.999303674278326,1392.1350705135576,0.0,8.884457308021153,0.001620160390498171,0.04930681584803839,98.12809527108584,15.805678639242501,fahrt,geradeaus,trail,storm,48.775953,9.183478
8.349283172685752,1530.0006942480334,0.0,8.475353083944695,0.3499794984074258,0.005096294368632872,98.1136083790977,14.14079398142443,fahrt,geradeaus,street,snow,48.775953,9.183424
